Operation, Load Factor, Time, Resize Count
insert,0.103407,600,0
insert,0.103507,500,0
insert,0.103607,500,0
insert,0.103707,500,0
insert,0.103807,500,0
insert,0.103906,500,0
insert,0.104006,600,0
insert,0.104106,500,0
insert,0.104206,800,0
insert,0.104306,600,0
insert,0.104406,500,0
insert,0.104506,500,0
insert,0.104506,500,0
insert,0.104606,600,0
insert,0.104706,500,0
insert,0.104806,500,0
insert,0.104906,500,0
insert,0.105005,600,0
insert,0.105105,500,0
insert,0.105205,500,0
insert,0.105305,600,0
insert,0.105405,500,0
insert,0.105505,600,0
insert,0.105605,500,0
insert,0.105705,500,0
insert,0.105805,500,0
insert,0.105905,500,0
insert,0.106005,500,0
insert,0.106105,500,0
insert,0.106204,500,0
insert,0.106304,500,0
insert,0.106404,600,0
insert,0.106504,600,0
insert,0.106604,500,0
insert,0.106704,600,0
insert,0.106804,500,0
insert,0.106904,500,0
insert,0.107004,500,0
insert,0.107104,600,0
insert,0.107204,500,0
insert,0.107303,900,0
insert,0.107403,500,0
insert,0.107503,500,0
insert,0.107603,500,0
insert,0.107703,500,0
